"torch.Size([1, 1, 140, 260])","(tensor([140]), tensor([140]))",13.888888888888888,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([40]), tensor([70]))",27.027027027027028,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",58.8235294117647,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([0]), tensor([70]))",55.55555555555555,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",11.76470588235294,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([180]), tensor([190]))",7.6923076923076925,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([180]), tensor([190]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([110]))",10.309278350515465,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([40]))",8.928571428571429,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([100]))",9.25925925925926,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([70]), tensor([70]))",14.285714285714285,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",100.0,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([110]), tensor([160]))",9.25925925925926,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([110]), tensor([160]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([30]), tensor([160]))",7.6923076923076925,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([30]), tensor([160]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",23.25581395348837,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([190]), tensor([200]))",7.936507936507936,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([190]), tensor([200]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",30.303030303030305,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([20]), tensor([70]))",8.333333333333334,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([70]))",8.547008547008549,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([100]), tensor([160]))",40.0,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",37.03703703703704,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([20]), tensor([180]))",7.6923076923076925,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([20]), tensor([180]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",20.408163265306122,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",14.285714285714285,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([150]), tensor([80]))",76.92307692307693,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([120]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",25.0,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",19.230769230769234,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([200]), tensor([160]))",9.615384615384617,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([200]), tensor([160]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([0]))",9.174311926605505,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([0]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([30]), tensor([20]))",43.47826086956522,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",29.41176470588235,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",40.0,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",62.5,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([190]), tensor([90]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",62.5,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",33.333333333333336,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([0]), tensor([20]))",26.31578947368421,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",27.027027027027028,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",66.66666666666667,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",17.241379310344826,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([20]), tensor([140]))",13.698630136986301,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",9.523809523809526,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([160]), tensor([20]))",8.695652173913043,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([80]))",8.695652173913043,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",8.474576271186441,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([70]), tensor([70]))",8.695652173913043,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",7.633587786259541,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([140]), tensor([60]))",16.393442622950822,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",9.00900900900901,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([140]))",15.873015873015872,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([130]))",20.408163265306122,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",500.0,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",9.345794392523365,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",8.695652173913043,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([40]), tensor([150]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",16.129032258064516,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([150]), tensor([170]))",7.633587786259541,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([150]), tensor([170]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([160]))",9.00900900900901,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",8.695652173913043,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",9.433962264150942,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([90]), tensor([20]))",17.857142857142858,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([150]), tensor([100]))",9.09090909090909,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([150]), tensor([160]))",11.76470588235294,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",7.751937984496124,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([170]))",8.928571428571429,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([170]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",25.64102564102564,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",50.0,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",21.73913043478261,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",10.204081632653061,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([170]), tensor([120]))",7.751937984496124,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([170]), tensor([120]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",9.70873786407767,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",8.264462809917356,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",38.46153846153847,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([20]), tensor([190]))",7.6923076923076925,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([20]), tensor([190]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",71.42857142857143,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([100]), tensor([20]))",8.620689655172413,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",7.751937984496124,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",30.303030303030305,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",28.57142857142857,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",43.47826086956522,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",111.1111111111111,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",50.0,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",9.900990099009901,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",8.196721311475411,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",33.333333333333336,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",22.22222222222222,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",25.64102564102564,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",111.1111111111111,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",11.627906976744185,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",8.547008547008549,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([70]), tensor([30]))",8.403361344537815,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",7.936507936507936,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([190]))",41.666666666666664,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([0]), tensor([0]))",9.433962264150942,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([100]))",7.633587786259541,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([100]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([120]), tensor([130]))",15.873015873015872,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([180]), tensor([30]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([160]), tensor([0]))",0.8130081300813009,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([120]), tensor([70]))",0.7751937984496124,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([120]), tensor([70]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([160]), tensor([120]))",0.7751937984496124,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([160]), tensor([120]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([50]), tensor([200]))",0.7692307692307693,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([50]), tensor([200]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([90]), tensor([90]))",11.11111111111111,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([10]), tensor([180]))",0.7692307692307693,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([10]), tensor([180]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([60]))",1.1627906976744187,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([130]), tensor([60]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",1.5384615384615385,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",1.7543859649122806,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([200]))",0.9523809523809524,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([200]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",4.0,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([200]))",0.9345794392523363,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([200]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([180]), tensor([170]))",1.1764705882352942,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",0.7751937984496124,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",2.272727272727273,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([70]), tensor([170]))",0.7692307692307693,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([70]), tensor([170]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([70]), tensor([170]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",2.941176470588235,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([160]), tensor([200]))",6.25,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([30]), tensor([190]))",1.1627906976744187,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([30]), tensor([190]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([100]), tensor([140]))",1.6129032258064515,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([180]), tensor([0]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([120]), tensor([150]))",0.8620689655172413,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",1.3157894736842104,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([200]), tensor([50]))",0.8849557522123894,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([200]), tensor([50]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([10]), tensor([90]))",0.8771929824561403,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([20]), tensor([170]))",0.7692307692307693,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",0.8333333333333334,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([50]))",4.545454545454546,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",8.333333333333332,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",1.2048192771084338,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([100]))",0.8620689655172413,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([40]), tensor([110]))",2.564102564102564,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([160]), tensor([200]))",0.7633587786259541,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([160]), tensor([200]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",2.0408163265306123,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",2.857142857142857,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([150]), tensor([0]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",4.545454545454546,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",11.11111111111111,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([40]), tensor([190]))",0.9090909090909091,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([40]), tensor([190]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",2.2222222222222223,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60]), tensor([80]))",1.1363636363636365,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",0.7633587786259541,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([40]), tensor([140]))",0.7692307692307693,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([40]), tensor([140]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([20]), tensor([40]))",1.8518518518518516,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([80]), tensor([140]))",1.3333333333333335,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",1.8518518518518516,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([30]), tensor([100]))",0.9174311926605505,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([30]), tensor([100]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([30]), tensor([100]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([30]), tensor([100]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([200]), tensor([180]))",16.666666666666664,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([140]), tensor([60]))",0,"torch.Size([1, 1, 140, 260])",True
"torch.Size([1, 1, 140, 260])","(tensor([160]), tensor([90]))",3.0303030303030303,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",0.7633587786259541,"torch.Size([1, 1, 140, 260])",False
"torch.Size([1, 1, 140, 260])","(tensor([60], device='cuda:0'), tensor([30], device='cuda:0'))",0,"torch.Size([1, 1, 140, 260])",True
